uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplcizat53ntjo7ccypqwg36k6pvappbskyfeedpost3lgxgx5trf22k,bafyreieq5ga4po6c64u4nddf3kizgg3y4cig6bfhro3akxruvdoyk7cdbu,gosto Taxadd sic amigo falou café certa quer ser sucessor compor tal revogação fiscalização pix deu pra trás pressão Lula Ali colocado cargo disposição trucado presidente,20250130T120426268Z,1,0,0,20250130T120429756Z,arthursemtavolabskysocial,Cavaleiro Marginal,didplcizat53ntjo7ccypqwg36k6pv
atdidplcrpfxdsewrhq2owcbrw3mjg6xappbskyfeedpost3lgvndaoywc2t,bafyreibjesd2oaijc6uzhyvdwlr6zm6de5zgc2xw6iqfywelnttrl73fxe,Nikolas tão preocupado fiscalização Pix interesses representa pessoas países,20250129T185306271Z,1,1,8,20250129T185332515Z,iclnoticiascombr,ICL Notícias,didplcrpfxdsewrhq2owcbrw3mjg6x
atdidplcoveptto4meyw4vsgmyoyh66aappbskyfeedpost3lgux7kngac2l,bafyreihtb75fd77dp4n4qzehzwk5mo2ybyf43mzh6pa73fcdbdttrumxna,Nikolas tão preocupado fiscalização Pix financiadores influenciadores promovem “jogo tigrinho” golpes financeiros empresários indiciados financiar atos antidemocráticos exsócio Trump iclnoticiascombrtigrinhogol,20250129T121728781Z,0,8,14,20250129T121732647Z,adinacorsibskysocial,Ádina,didplcoveptto4meyw4vsgmyoyh66a
atdidplctv7p743ur5d6fongxhjfltrvappbskyfeedpost3lgqvsu2iw22u,bafyreicy335u4bz25kdhliqslqurih7t6hlqplyibxgnxp5gibfb2yrxme,aceito pix fiscalização financeira 🤭,20250127T214149745Z,0,0,1,20250127T214150853Z,rosepaixaobskysocial,Rose Paixão Fim escala 6x1,didplctv7p743ur5d6fongxhjfltrv
atdidplctv7p743ur5d6fongxhjfltrvappbskyfeedpost3lgqvqmx4g22u,bafyreigs3asjatiadtabiayqf7p6hw2tjhajo6ew5pu4fpfmzmyk4b3jeu,aceito pix fiscalização financeira 🤭,20250127T214035185Z,1,3,17,20250127T214036148Z,rosepaixaobskysocial,Rose Paixão Fim escala 6x1,didplctv7p743ur5d6fongxhjfltrv
atdidplczwxl6dnun52q3ywiao2ad3ifappbskyfeedpost3lgqizchkizg2,bafyreibqkiwf2jadvsojybwt7pcvkesqwtwpyguelefkjwc3s3khvohuwm,Pix lidera criticas brasileiros Lula Quaest httpswwwpoder360combrpoderpesquisasfiscalizacaodopixlideracriticasaogovernoluladizquaestutmsourceflipboardutmmediumactivitypub Posted into Notícias notciasFlipboardBR,20250127T175058000Z,0,1,0,20250127T175555460Z,FlipboardBRflipboardcomapbridgy,Desconhecido,didplczwxl6dnun52q3ywiao2ad3if
atdidplc2sz7lzabaabo52nd2p2h722tappbskyfeedpost3lgqeejmoe22n,bafyreigz2h2wea5q2erlait7yt2wr2h4cvph3fepjndxwz4aww56tzbule,🔎 Fiscalização Pix lidera críticas governo Lula Quaest 📊 Pesquisa afirma 11 brasileiros consideraram pior notícia gestão taxa desaprovação presidente 49 ⬇️ Leia Poder360 wwwpoder360combrpoderpesqui,20250127T162935432Z,2,0,7,20250127T162941355Z,poder360bskysocial,Poder360,didplc2sz7lzabaabo52nd2p2h722t
atdidplckduvql3anddb3hl5pfn2wjchappbskyfeedpost3lgo3fl5hm22e,bafyreiawtt2nwdk343oonkekgfnbvhjjnedarcytfxju5sl3prhd3w3l6y,nível nacional Dino flaviodinobskysocial Estranhei pessoas reagirem fiscalização pix suspeitas uso lavagem dinheiro MPF PGR acionar STF manter fiscalização possível,20250126T184347428Z,0,0,0,20250126T184135663Z,gracieusabritobskysocial,Gracieusa Brito 🚩🇧🇷 🚩,didplckduvql3anddb3hl5pfn2wjch
atdidplcc753baznz5n2ukgrh6i4eri5appbskyfeedpost3lgnl5hpvfc2a,bafyreihbdpm5aw7ivs4hafwcq7ntnc42bayv3ow4kt2xszfphnylrjq6tm,Extrema direita mãe crime organizado liberação armas ação fiscalização PIX cartacampinascombr202501xxex,20250126T135255536Z,0,8,18,20250126T135256051Z,cartacampinasbskysocial,CartaCampinas 🚩,didplcc753baznz5n2ukgrh6i4eri5
atdidplcxrfzlqmcnwgcsuogwilrmfnyappbskyfeedpost3lgix2xsbls2z,bafyreidjab64qbv37na7p76nuvy7fho3qm3w4buyzkxi7xo6zzy4aw5lqm,Governo revê fiscalização PIX cartões 47 milhões brasileiros informalidade buscam regularização acesso benefícios sociais Leia matéria completa aqui wwwjornalcontabilcombrpixreceita,20250124T174257940Z,0,0,0,20250124T174259557Z,jornalcontabilbskysocial,Jornal Contábil,didplcxrfzlqmcnwgcsuogwilrmfny
atdidplc3fwqb7bxqeuv4bsqkn5chmxqappbskyfeedpost3lggkm2xlv22i,bafyreibsgd3o6f3x7dylzwttrg3oculgplligxdmmiesqf5x6jzcvonsbu,fila CEF vi cara falando absurdos Lula PIX Fiquei quieto vi cara barraqueiro 3 pessoas dando papo Chocado Pix recuo regras mantém 200 instituições financeiras fora fiscalização searchappEd2NCRwgxGy4,20250123T185433564Z,0,0,0,20250123T185439546Z,madurogay62bskysocial,CLABER BORGES,didplc3fwqb7bxqeuv4bsqkn5chmxq
