uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
at://did:plc:lfsm4jcc3nujrq5lwfcjh6dd/app.bsky.feed.post/3lfwmzhn5zs2k,bafyreiehobaw4plgzeu32dhph7lo2h3mxd3a2rswigew422mbhxgruv6ia,"O temor na Esplanada de que imposto sindical vire ‘novo Pix’ nas redes - PlatôBR
platobr.com.br/no-governo-o...",2025-01-17T10:55:14.732Z,0,0,0,2025-01-17T10:55:15.651Z,danielbarbosa1979.bsky.social,Daniel Barbosa ,did:plc:lfsm4jcc3nujrq5lwfcjh6dd
at://did:plc:ennh4xtlvqa3tswbbcjfndhk/app.bsky.feed.post/3lfwiq3yu5k22,bafyreiabujl3irmj4a5sx7mld4djzzc3nwylm2rrk7mvvwvgqkkrquur4m,"acho engraçado o povo reclamando do imposto do PIX mas ignorando o imposto de 100% de importação no AliExpress. O Trump é mau pq faz isso... O Lula não?
Isso sem falar no dólar o preço que está!",2025-01-17T09:38:25.574Z,0,0,0,2025-01-17T09:38:25.145Z,annonymous5112.bsky.social,Annonymous 5112,did:plc:ennh4xtlvqa3tswbbcjfndhk
at://did:plc:rg2d3opzxfau2fk6neouhxz5/app.bsky.feed.post/3lfwihmlhjs2f,bafyreife3jcnmioxssimxt3tckyrdvmbtdzaldgheendizwvznsfubsj6a,"Isenção do IR para quem ganha até R$ 5.000 pode ser resposta às mentiras do Pix
Mas mudança do imposto pode beneficiar menos gente do que o previsto e é arriscada 
vinicius torres freire

abre.ai/lTUL",2025-01-17T09:33:40.970Z,0,0,0,2025-01-17T09:34:11.247Z,beneviani.bsky.social,Bê Neviani ,did:plc:rg2d3opzxfau2fk6neouhxz5
at://did:plc:2sa4diyls6vh4axxxscmzb4a/app.bsky.feed.post/3lfvxrbjj2k2t,bafyreidkc6kqeqfl5l6guzezy67dzj2bs2nyahw5ok5wxgdiysqg54twzu,"RESUMO DO DIA:

1) Em grande vitória do governo, Lula sanciona reforma tributária.

2) Lula publica MP que impede cobrança adicional ou imposto no Pix.

3) Janones anuncia pedido de CPI DO PIX.

4) Alexandre de Moraes não devolve o passaporte do Bolsonaro.",2025-01-17T04:34:51.307Z,3,5,22,2025-01-17T04:34:53.948Z,ofernandolobo.bsky.social,Fernando Lobo,did:plc:2sa4diyls6vh4axxxscmzb4a
at://did:plc:y2ig735y4uonaekcbc262jha/app.bsky.feed.post/3lfvv5o5kzk24,bafyreid22x7cdiszty5y44qy3ghl5hy3op4kwfbpp3w4sksniephndvn6a,"Camisa nova ficou belíssima. ❤️🤍

Chave pix (sem imposto ou taxa): 4df741af-7781-42e0-9bbe-d2909d48f8fb",2025-01-17T03:48:05.975Z,0,0,0,2025-01-17T03:48:05.953Z,alfonsofom.bsky.social,Alfonso Fom 🇵🇪,did:plc:y2ig735y4uonaekcbc262jha
at://did:plc:kicuy3plnwib6ragtjpacb3l/app.bsky.feed.post/3lfvv2ka2pk2v,bafyreiafv6jzaql2d2ppaead7xgtrnoqx7qx4m2wdgizrvmfnteckjweee,"RESUMO DO DIA:

1) Em grande vitória do governo, Lula sanciona reforma tributária.

2) Lula publica MP que impede cobrança adicional ou imposto no Pix.

3) Janones anuncia pedido de CPI DO PIX.",2025-01-17T03:46:21.189Z,1,0,0,2025-01-17T03:46:24.357Z,6u70.bsky.social,P🅰️Ú-B R 🅰️ S I L,did:plc:kicuy3plnwib6ragtjpacb3l
at://did:plc:iki6zjncojxblnlnebxoq6lc/app.bsky.feed.post/3lfvteljag22c,bafyreiaa5cavqnglyeds74owoymbvbcpt33wkdfhg2xhywhqv33ptr7rlu,Chavoso da usp AINDA está reclamando do chapisco que levou com a crítica de cinema meia boca dele e conseguiu transformar a coisa do imposto no pix em algo sobre como a esquerda não é unida. Mona pelo amor de deus SUPERA,2025-01-17T03:16:10.608Z,0,0,0,2025-01-17T03:16:11.154Z,estranhocoisado.bsky.social,Futura subcelebridade decadente em ascensão,did:plc:iki6zjncojxblnlnebxoq6lc
at://did:plc:5w5wnaaiugubww5o4orz3nqb/app.bsky.feed.post/3lfvqt3vi7s25,bafyreibccfdmyi6tpciua3i5hkgutdhrylmslusrdrmuyf37s6pt2j67jq,"Não existe imposto do Pix como não ia existir imposto sobre as importações internacionais, não ia aumentar impostos que o governo anterior diminuiu, não teve imposto  do DPVAT e teve, não ia ter volta do imposto sindical sem opção de não querer pagar e já estão falando que vai ter. E aí Boulos?",2025-01-17T02:30:36.324Z,0,0,0,2025-01-17T02:30:36.759Z,iagomikael.bsky.social,Iago Mikael R.S,did:plc:5w5wnaaiugubww5o4orz3nqb
at://did:plc:mlphkwadarkcsbf6hzccg3jd/app.bsky.feed.post/3lfvl5jzmm226,bafyreieci434llvsdn7heeow53sjhrxmboxyecppkhjtnebo43oag7xwjq,"Quanto os nobres bacharéis já pagaram de imposto do pix?
Kkkkkkkk",2025-01-17T00:49:04.233Z,0,0,0,2025-01-17T00:49:06.257Z,tiagorasec.bsky.social,o pão que o Tiago amassou,did:plc:mlphkwadarkcsbf6hzccg3jd
at://did:plc:aduoxavv4nlceto54tgu3fjr/app.bsky.feed.post/3lfvkpfqb5c2o,bafyreibd3e6wmvu46ez5d6jkgni6tm3bdytjsjzm6ltuws5gfopadcswq4,"#Opinião
📝 Vinicius Torres Freire | Isenção do IR para quem ganha até R$ 5.000 pode ser resposta às mentiras do Pix. Mas mudança do imposto pode beneficiar menos gente do que o previsto e é arriscada",2025-01-17T00:41:09.970Z,3,2,6,2025-01-17T00:39:37.657Z,folha.com,Folha de S.Paulo,did:plc:aduoxavv4nlceto54tgu3fjr
